path	sentence
/root/repos/dli_del/data/wav_split_gold/30.wav	"Ti ŋămgǣh pirathmăncarawaq tănyana, "
/root/repos/dli_del/data/wav_split_gold/265.wav	Tyeda ti ibyaart ibyaart ni punryuq. Ti.
/root/repos/dli_del/data/wav_split_gold/1435.wav	Ti tikăawaad tyey nyedah myumnya taminda yaamh mădănakǣda ănyada mădah ŋămgǣh.
/root/repos/dli_del/data/wav_split_gold/353.wav	Yǎtrih syurămbi tănya ŋadʹbăta yath.
/root/repos/dli_del/data/wav_split_gold/659.wav	Ŋulih  puucya.
/root/repos/dli_del/data/wav_split_gold/1430.wav	maqniwq mi: 
/root/repos/dli_del/data/wav_split_gold/179.wav	ŋǣsiinando'. 
/root/repos/dli_del/data/wav_split_gold/1205.wav	Syudbyani myakna mălye syanh tyukǒona ilyebaqni ŋodh maqniwq syudbyah nye nyuh waqăwana.
/root/repos/dli_del/data/wav_split_gold/1540.wav	"ănoh tirănăwah yolʹcyǎŋgăna, "
/root/repos/dli_del/data/wav_split_gold/1339.wav	"tah ŋǣdakiq,"
/root/repos/dli_del/data/wav_split_gold/943.wav	siqiw taŋocyah tyer ŋawoqmaadăndaq maqniwq ti maqniwq ăbărtaq yeryemyaq tyedah maqniwaq».
/root/repos/dli_del/data/wav_split_gold/1587.wav	Nyeңǣ anyoq Miniko Miniko ayeda. 
/root/repos/dli_del/data/wav_split_gold/206.wav	"nyankoda,"
/root/repos/dli_del/data/wav_split_gold/1699.wav	 Putkodanih putkoonih! 
/root/repos/dli_del/data/wav_split_gold/257.wav	"tamalyaŋgiq tikiq ŋaat yadǣrmiq, "
/root/repos/dli_del/data/wav_split_gold/1536.wav	numh sirǣymawa tiki asăwar.
/root/repos/dli_del/data/wav_split_gold/1513.wav	"tiki nyemh pǣŋada anih, tyeǣ madrota yaah ǣwanhanada. "
/root/repos/dli_del/data/wav_split_gold/321.wav	Tyedaq Siirtya ănyah pyar?
/root/repos/dli_del/data/wav_split_gold/1487.wav	"Yeǣy, laănăkor tyeǣ miq nyana ăyow,"
/root/repos/dli_del/data/wav_split_gold/1318.wav	"Tiki lukămd taslaăya tad pitărmanda yaanda tyuku mǣqyada ti orkih piyǎraa niwŋaq aniq, "
/root/repos/dli_del/data/wav_split_gold/1331.wav	nyah tăryemh oda Miniko.
/root/repos/dli_del/data/wav_split_gold/400.wav	"Maqniwq, Siirtyanh maqniw:"
/root/repos/dli_del/data/wav_split_gold/275.wav	ŋa nyewiq tiki nyenǣcyaq.
/root/repos/dli_del/data/wav_split_gold/1306.wav	Ti.
/root/repos/dli_del/data/wav_split_gold/154.wav	"pyaŋgu"" pyaŋgu""ni""wa""am'. "
/root/repos/dli_del/data/wav_split_gold/430.wav	"Maqniwq yesya arw,"
/root/repos/dli_del/data/wav_split_gold/61.wav	"Tăd tikaăd ti brigadirmi maqnyu"": "
/root/repos/dli_del/data/wav_split_gold/1258.wav	"uŋgonda mih tyaah, "
/root/repos/dli_del/data/wav_split_gold/1095.wav	almyerq liq ŋulih ŋaranda ŋulih tikaăna ŋaq.
/root/repos/dli_del/data/wav_split_gold/424.wav	" wadyet, siqmi wadyesq». "
/root/repos/dli_del/data/wav_split_gold/434.wav	"Maqniwq mǣ uyuh nyah awăŋgu maqniwq mi,"
/root/repos/dli_del/data/wav_split_gold/1375.wav	"Tiki abtyeăbida tiki yaah yerʹh tad widărawadih yaănandih,"
/root/repos/dli_del/data/wav_split_gold/1386.wav	"«Mad măncyaw yada tutadmh, "
/root/repos/dli_del/data/wav_split_gold/1419.wav	Maqniwq mi:
/root/repos/dli_del/data/wav_split_gold/747.wav	"«Sit nidmh ŋǣdăraŋguh,"
/root/repos/dli_del/data/wav_split_gold/1140.wav	"«Yǎŋgu tǣri syanakunima,"
/root/repos/dli_del/data/wav_split_gold/57.wav	tinaq tăryemh ăyaq. 
/root/repos/dli_del/data/wav_split_gold/661.wav	nyero yaah ǣwana siqiw ăbi.
/root/repos/dli_del/data/wav_split_gold/1209.wav	"Tuh ŋǣǣyuda tuh sidya ǣwuwna mǣŋguuyuda maqniwq myata tyaănyaŋi ǣw maqniwq ŋopoyriŋǣ nyāănda masʹ,"
/root/repos/dli_del/data/wav_split_gold/1081.wav	"«Ta, ănyana ŋa asryor,"
/root/repos/dli_del/data/wav_split_gold/786.wav	Sidyowondasʹ.
/root/repos/dli_del/data/wav_split_gold/534.wav	"Siirtya maqniwq nin mălyeq,"
/root/repos/dli_del/data/wav_split_gold/900.wav	"ŋilʹnyād loomba,"
/root/repos/dli_del/data/wav_split_gold/144.wav	"nya""marpa pya""."
/root/repos/dli_del/data/wav_split_gold/690.wav	"Nyermya toqyada tah ŋar,"
/root/repos/dli_del/data/wav_split_gold/1720.wav	 A maqniwq tiki pǣdarar anyana aya? 
/root/repos/dli_del/data/wav_split_gold/230.wav	"Ti wǣnyeko"" ŋǣya"" mal' tǣsawǣy' parada""ni""na""am'."
/root/repos/dli_del/data/wav_split_gold/1676.wav	"	yeyeye."
/root/repos/dli_del/data/wav_split_gold/1454.wav	tuhyesya tănyasʹ. 
/root/repos/dli_del/data/wav_split_gold/46.wav	Ti.
/root/repos/dli_del/data/wav_split_gold/51.wav	ti tiq awah mălyaŋgăna. 
/root/repos/dli_del/data/wav_split_gold/734.wav	"maqniwq ŋămgǣmh manǣtadmh maqniwq tăŋocyamaq tyersinyoq maqniwq,"
/root/repos/dli_del/data/wav_split_gold/83.wav	Tărsih mintaart ni anash. 
/root/repos/dli_del/data/wav_split_gold/1031.wav	"Tikămda makănda mǣda,"
/root/repos/dli_del/data/wav_split_gold/8.wav	Ʃamyan mac-yam maldambi. (Syamyan măncayam’ maldambi). 
/root/repos/dli_del/data/wav_split_gold/1236.wav	Piya yarăkond maqniwq mǣda sooh sidya yaduwna maqniwq sidya yutyekăda măntircʹ ǣbyanondih. 
/root/repos/dli_del/data/wav_split_gold/476.wav	"Maqniwq tikaah ayuqmaăd păriqyaq  odămcʹ,"
/root/repos/dli_del/data/wav_split_gold/675.wav	Nyudya ăbir maqniwq: 
/root/repos/dli_del/data/wav_split_gold/127.wav	ănyanido' sracu lyeǣbtǣyadh. 
/root/repos/dli_del/data/wav_split_gold/1346.wav	"Nyumdya anih Tuh yash putko,"
/root/repos/dli_del/data/wav_split_gold/1439.wav	Wih tyer ilyenya nyenǣcyaŋǣ nirawinyoq anʹh.
/root/repos/dli_del/data/wav_split_gold/539.wav	Tiki ŋămyeǣyuda turinh păradambiiyuda maqniwq.
/root/repos/dli_del/data/wav_split_gold/363.wav	"Ti, maqniwq:"
/root/repos/dli_del/data/wav_split_gold/557.wav	tiki ŋămyeda părădambăda ni tara maqniwq. 
/root/repos/dli_del/data/wav_split_gold/1115.wav	"Tikanda yambanh syudbyamh tǣdorpiwa, "
/root/repos/dli_del/data/wav_split_gold/1552.wav	"ŋǣryoyq ŋǣwiq anih, "
/root/repos/dli_del/data/wav_split_gold/805.wav	Tiki puucyar ŋămgǣmh ŋătyeŋgu? 
/root/repos/dli_del/data/wav_split_gold/1458.wav	ulcopa pya.
/root/repos/dli_del/data/wav_split_gold/911.wav	"«ǣyyaǣyq, maqniwq nyenaq yaqăwlyanyoq,"
/root/repos/dli_del/data/wav_split_gold/344.wav	«Wadăkoinaq tǣwrain».
/root/repos/dli_del/data/wav_split_gold/816.wav	"Yaah lăŋgh nya pisyedyeda, ŋaaq."
/root/repos/dli_del/data/wav_split_gold/1224.wav	Mănʹ ăyadmh. 
/root/repos/dli_del/data/wav_split_gold/1151.wav	«Ti – madmh – tikăana miq». 
/root/repos/dli_del/data/wav_split_gold/808.wav	Tiki puucyar tinyoh tikaad ŋămgǣmda ŋatyeŋgu makănda nyaqămnakǣda.
/root/repos/dli_del/data/wav_split_gold/1590.wav	 Miid ңodh mǣtʹtinaq(mǣcyatdinaq) niqimңaq tyedah anyaңǣǣna yabye aңolasʹtida tikid nyenǣy yath. 
/root/repos/dli_del/data/wav_split_gold/1533.wav	Maqniwq:
/root/repos/dli_del/data/wav_split_gold/1327.wav	mi nyah tăryemh oda Miniko.
/root/repos/dli_del/data/wav_split_gold/708.wav	tiki yedăr ŋilʹnyād loombăda itryewh tyuquq nyah păromba tolih.
/root/repos/dli_del/data/wav_split_gold/1317.wav	Muŋgoh pyay ăbi tănyaŋi ǣwănda tănăwanda syerh nyenǣsyanda ŋodh tikăana luk ŋamdi.
/root/repos/dli_del/data/wav_split_gold/1436.wav	"Tad yalmanda tah yambă̌ana yadāwa,"
/root/repos/dli_del/data/wav_split_gold/937.wav	"Ti, Muŋgoq pyay ăbi laănăkomh nidawh anowh. "
/root/repos/dli_del/data/wav_split_gold/311.wav	"] A, Olyeg Yambanowitʃ, a kakoy god wot ǣto bilo?"
/root/repos/dli_del/data/wav_split_gold/890.wav	"Tyukumh ti yedmh, "
/root/repos/dli_del/data/wav_split_gold/1165.wav	"yesya sălămda syudǣǣyuta poŋgăna nyǎlonda miŋa tănya ŋădʹbăta, "
/root/repos/dli_del/data/wav_split_gold/913.wav	"«Măncyaw maqniwq aŋguqnidamh, "
/root/repos/dli_del/data/wav_split_gold/463.wav	– ŋuliq talyeyah»  maqniwq.
/root/repos/dli_del/data/wav_split_gold/1728.wav	 Tiki manyepǣr anyana aya? 
/root/repos/dli_del/data/wav_split_gold/1598.wav	Pida tida taki wacʹ mǣqңaqmaq yesi matorpa. 
/root/repos/dli_del/data/wav_split_gold/1229.wav	Ma yǎnambowna tyuquq yurkiq. 
/root/repos/dli_del/data/wav_split_gold/821.wav	Puucya puucyaŋǣ ǣqniwh nyenǣy.
/root/repos/dli_del/data/wav_split_gold/1114.wav	«Păncyerpaqnand myaknand pancyeqǣ̌d adaid». 
/root/repos/dli_del/data/wav_split_gold/498.wav	tăd tăd anăbătoh tiki alyamd syaŋokq mi yāmh yamh pyerămar   tikiwād ibidoh iridoh mǣqŋaq.
/root/repos/dli_del/data/wav_split_gold/263.wav	[...] Ti.
/root/repos/dli_del/data/wav_split_gold/335.wav	Masidoh mălye uwq.
/root/repos/dli_del/data/wav_split_gold/1195.wav	"Maqniw, "
/root/repos/dli_del/data/wav_split_gold/1281.wav	"siqmi tabyedaq,"
/root/repos/dli_del/data/wav_split_gold/240.wav	"yedǣy yan' ŋǣdatǣydoncʹ, "
/root/repos/dli_del/data/wav_split_gold/313.wav	"] A, i ǣto cnatʃit bilo... ǣǣǣ "
/root/repos/dli_del/data/wav_split_gold/499.wav	Yah tyerq nyenǣcʹq maqniwq pidoh yeqǣ̌mnyandoh sǣrdănh awanh ărwaq maqniwq tiki alyamd tăd wǣnoōltaŋgudoh maqniwh. 
/root/repos/dli_del/data/wav_split_gold/185.wav	"Manʹ ti tamalyaŋgana oy' nyenǣcyandm' nidam' ŋa"", nyatami tuŋgo' tiki yerwami. "
/root/repos/dli_del/data/wav_split_gold/466.wav	"Maqniwq, "
/root/repos/dli_del/data/wav_split_gold/88.wav	"Tă tă ŋămgǣǣw toh war, "
/root/repos/dli_del/data/wav_split_gold/308.wav	Mandaraacyaqnyoq ponh ilye 
/root/repos/dli_del/data/wav_split_gold/1476.wav	"tiki ŋǣsʹ tara,"
/root/repos/dli_del/data/wav_split_gold/760.wav	«Tiki muŋgo manǣsăr-in
/root/repos/dli_del/data/wav_split_gold/706.wav	nyaqămă̌da. 
/root/repos/dli_del/data/wav_split_gold/325.wav	"wadăkoyewaq tǣwrain, "
/root/repos/dli_del/data/wav_split_gold/1338.wav	"Tǣǣbini tini maqniwq ti ŋǣqniwh,"
/root/repos/dli_del/data/wav_split_gold/1746.wav	 Tikar mi simci 
/root/repos/dli_del/data/wav_split_gold/932.wav	Iinda maqniwq:˜
/root/repos/dli_del/data/wav_split_gold/317.wav	Uuq. 
/root/repos/dli_del/data/wav_split_gold/4.wav	"Săwawna macraaa (săwawna măncara), "
/root/repos/dli_del/data/wav_split_gold/503.wav	syaăh maqniwq wǣbărka ŋanih yǎŋgoda.
/root/repos/dli_del/data/wav_split_gold/10.wav	ʃunraa(syunraa) ŋodya pir.  
/root/repos/dli_del/data/wav_split_gold/81.wav	"Mi myerh nuliq myeryesqnyu"", "
/root/repos/dli_del/data/wav_split_gold/792.wav	Tad pinh ǣsyati piina so sih nyana.
/root/repos/dli_del/data/wav_split_gold/514.wav	Talyey nyenǣcʹh maqniwq.
/root/repos/dli_del/data/wav_split_gold/1214.wav	"Muŋgoh pyay ăbi,"
/root/repos/dli_del/data/wav_split_gold/1656.wav	 Yaydamyeǣyq pukdamyeǣyq ңariq todoowq myeryeqңayoow nyerdandoow lyeǣbtǣyeǣyq sibyalyaңgǣǣy marǣyh oboow.
/root/repos/dli_del/data/wav_split_gold/1272.wav	"Tădawa,"
/root/repos/dli_del/data/wav_split_gold/1532.wav	«Ilyeǣwa ilyen?» 
/root/repos/dli_del/data/wav_split_gold/1638.wav	" adakaabini syaaq tawnyan, "
/root/repos/dli_del/data/wav_split_gold/1511.wav	Yudyomda orqŋaq tarsiq ilye.
/root/repos/dli_del/data/wav_split_gold/679.wav	Ŋarka ăbir manda:
/root/repos/dli_del/data/wav_split_gold/562.wav	" «Tikih pudā ŋani ŋopoy myadmh odamcʹ anih,"
/root/repos/dli_del/data/wav_split_gold/775.wav	wunisyamah.
/root/repos/dli_del/data/wav_split_gold/879.wav	mi siqmi nin syayh?».
/root/repos/dli_del/data/wav_split_gold/578.wav	tiki toqǒla nye».
/root/repos/dli_del/data/wav_split_gold/1692.wav	Lorcǣy Lorcǣy! 
/root/repos/dli_del/data/wav_split_gold/1564.wav	"Tiki yaad tadawa ti Noy mărădyaŋg anh wǣynyah ңacyekimh ңabtadawa,"
/root/repos/dli_del/data/wav_split_gold/1086.wav	yal-yaah asryeqǣqăndih.
/root/repos/dli_del/data/wav_split_gold/1380.wav	"Yendh anada anih to asăwada sidya sǣrmh mǣta yat ănyad ŋămgǣ̌ǣd tobqnanda ŋodh,"
/root/repos/dli_del/data/wav_split_gold/669.wav	yalăndoh asăwamboyh ŋǣqnimh.
/root/repos/dli_del/data/wav_split_gold/954.wav	wǣwăko syermh syertan tădaw?»
/root/repos/dli_del/data/wav_split_gold/612.wav	"usuwǣy maqniwq ya yāmh,"
/root/repos/dli_del/data/wav_split_gold/648.wav	"«Mǣr maqniwq,"
/root/repos/dli_del/data/wav_split_gold/1030.wav	matq piya sănoorh. 
/root/repos/dli_del/data/wav_split_gold/143.wav	"orpa pya"", "
/root/repos/dli_del/data/wav_split_gold/360.wav	"ǣwuwnanda aya, Siirtyar,"
/root/repos/dli_del/data/wav_split_gold/1509.wav	"Tăd tayh mǣdā,"
/root/repos/dli_del/data/wav_split_gold/432.wav	yesya arwă̌da ayerta tălāda. 
/root/repos/dli_del/data/wav_split_gold/175.wav	Ti.
/root/repos/dli_del/data/wav_split_gold/822.wav	Maqniwq: «adami ŋulih puucyaŋǣ ăya».
/root/repos/dli_del/data/wav_split_gold/1043.wav	"Ŋandowh, yedămda tyedada yah ni soqǒyda nyaŋǣdya siqiw ăbărtămh piryeqmaq niqimŋaq tiki yed ŋămgǣh ăncyerq ŋǣdakǣ̄ anih,"
/root/repos/dli_del/data/wav_split_gold/742.wav	tiki malh ayaq matq ăbiiw.
/root/repos/dli_del/data/wav_split_gold/1468.wav	Ŋǣwarinda syerh  yal-yeq(yadăl-yeq).
/root/repos/dli_del/data/wav_split_gold/1600.wav	 Ңaaq. 
/root/repos/dli_del/data/wav_split_gold/1334.wav	Siqiw yurq uryodah tǣda siqiw yonarq.
/root/repos/dli_del/data/wav_split_gold/296.wav	"mih tih Pyelyadkah amgǣǣwh ŋilʹnyakuna, "
/root/repos/dli_del/data/wav_split_gold/558.wav	Wadini maqniw tiki puda [nyeracbortʃiwo] wadyetidaqmaq.
/root/repos/dli_del/data/wav_split_gold/1526.wav	"Ti niwŋaq, syowna anta ŋăwăr tănyaŋawq? "
/root/repos/dli_del/data/wav_split_gold/861.wav	Muŋgoq pyay abi lǣdǣmda yolʹcyedō.
/root/repos/dli_del/data/wav_split_gold/1255.wav	tiki păsih nyu puucyaqyada ŋanih onărawih. 
/root/repos/dli_del/data/wav_split_gold/570.wav	«Tiki?
/root/repos/dli_del/data/wav_split_gold/1024.wav	«Taslār?»  maqniwq.
/root/repos/dli_del/data/wav_split_gold/517.wav	maqniwq.
/root/repos/dli_del/data/wav_split_gold/1389.wav	yada ăyadmh. 
/root/repos/dli_del/data/wav_split_gold/1182.wav	"Ti maqniwq: «Ilyewah yambănh tǣwodăwǣmi ow maqniwq nyero yaah tyer ŋăwoqmami maqniwq ŋarănda ŋawoqmaădani tyedah maqniwq ti,"
/root/repos/dli_del/data/wav_split_gold/17.wav	Muŋguyăna 
/root/repos/dli_del/data/wav_split_gold/1203.wav	«iy yōo maqniwq tadawa maqniwq ancyerq tăryerkamh tadyebya ŋǣya».
/root/repos/dli_del/data/wav_split_gold/418.wav	"«Torŏwah, Siirtya, anyah pyar?» "
/root/repos/dli_del/data/wav_split_gold/361.wav	tika maqniwq:
/root/repos/dli_del/data/wav_split_gold/1465.wav	nyaarq ŋămgǣrimh anā.
/root/repos/dli_del/data/wav_split_gold/91.wav	tyuquy yah obamh ăbărŋadoh. 
/root/repos/dli_del/data/wav_split_gold/1365.wav	mari yesida ǣnyakiq tikăad yaaq ăyaq.
/root/repos/dli_del/data/wav_split_gold/1189.wav	ăncyerkart nida mǣŋguh.
/root/repos/dli_del/data/wav_split_gold/188.wav	"Ti yada ǣsyatini', mimani' yamban' ŋob' tim' oni'."
/root/repos/dli_del/data/wav_split_gold/577.wav	"Tikar maqniwq ti tăd nyernyah tărcya ilamh piliq ponh yǎŋgowaq yeqǣ̌mnya mănʹ taryemh syertawǣmi,"
/root/repos/dli_del/data/wav_split_gold/1144.wav	"Maqniwq: «Sit toqǒla wǣnyekomh niw săpăŋguq,"
/root/repos/dli_del/data/wav_split_gold/1544.wav	ănyana ǣwaki?
/root/repos/dli_del/data/wav_split_gold/449.wav	«Sidya asăwamh odamcʹ.
/root/repos/dli_del/data/wav_split_gold/1502.wav	Tiki asăwar syaqnirinda unănda ădryoq ănyamna tănyamna ŋǣdălyortaki.
/root/repos/dli_del/data/wav_split_gold/1412.wav	"Nyeŋǣ mǣmda tyuquqkuh mǣda ŋăbtimda,"
/root/repos/dli_del/data/wav_split_gold/1702.wav	 Tyerkuda ңamgǣyq? 
/root/repos/dli_del/data/wav_split_gold/247.wav	"anyaŋid tamna ŋamdyo onaraŋgaŋgu"", "
/root/repos/dli_del/data/wav_split_gold/1187.wav	"todabcyaqyandoh ǣwanh tikanh puucyada pǣrŋada anih,"
/root/repos/dli_del/data/wav_split_gold/1381.wav	"tădaw maqniwq padraah anmh yarka nidawq irkādtaq,"
/root/repos/dli_del/data/wav_split_gold/616.wav	"«Tăryemh nibqnanda ilyeŋgōq anihni,"
/root/repos/dli_del/data/wav_split_gold/887.wav	"Tikanh ŋodh ŋabtarkada nisyǎda,"
/root/repos/dli_del/data/wav_split_gold/619.wav	"tiki nyer maqniwq, "
/root/repos/dli_del/data/wav_split_gold/1116.wav	ŋămgǣ ponh pǣrtada.
/root/repos/dli_del/data/wav_split_gold/994.wav	ǣbidya yar?
/root/repos/dli_del/data/wav_split_gold/1060.wav	«Yekarq». 
/root/repos/dli_del/data/wav_split_gold/515.wav	"Maqniwq tikar maqniwq ilyewanda yambanh maqniwq solotǣri talyebi, ti."
/root/repos/dli_del/data/wav_split_gold/719.wav	"adăndoh sidya ǣwanh siqiw ăbir,"
/root/repos/dli_del/data/wav_split_gold/382.wav	Tămna ǣqniwh tăkawaad(tikăăwaad).
/root/repos/dli_del/data/wav_split_gold/1525.wav	noy myadikocyah myunya.
/root/repos/dli_del/data/wav_split_gold/404.wav	"«Wǣy yabtkoyenh wadămi tǣwrain,"
/root/repos/dli_del/data/wav_split_gold/1677.wav	 Padibir? 
/root/repos/dli_del/data/wav_split_gold/1701.wav	  Manʹ putkomyeyh. 
/root/repos/dli_del/data/wav_split_gold/1368.wav	"ŋuliq ǣsyǎtiq tid, "
/root/repos/dli_del/data/wav_split_gold/319.wav	āslarăqninamh. 
/root/repos/dli_del/data/wav_split_gold/886.wav	«Ŋaatani syermi tuyesami sosoqmaădani lăŋgh nih ti pilih ponh maqniwq ilyewani yambanh ŋabtaŋguw».
/root/repos/dli_del/data/wav_split_gold/1378.wav	"Tădaw tiki ănanda ninya padraah ănanda ninya tadh taăbyad yendh anada, "
/root/repos/dli_del/data/wav_split_gold/297.wav	manyaq tiqnaq aqmaqawq. 
/root/repos/dli_del/data/wav_split_gold/1323.wav	syudbya wǣsăkoh nye nyunh maqniwq: «Mănʹ myakni andadmh».
/root/repos/dli_del/data/wav_split_gold/1220.wav	yesya wadămi ti tanyanyoq tyuriq tyuliba mǣta yesyǎ wădămi.
/root/repos/dli_del/data/wav_split_gold/298.wav	Ŋawnaawandoh 
/root/repos/dli_del/data/wav_split_gold/318.wav	Ŋămgǣmh tikāna pǣrtawaq?
/root/repos/dli_del/data/wav_split_gold/765.wav	"Yabtkoyenh, "
/root/repos/dli_del/data/wav_split_gold/1606.wav	Manʹ laanakow manqmaq “Lǣqmoqrakoq. 
/root/repos/dli_del/data/wav_split_gold/427.wav	syanh unath yadwăki ŋanih.
/root/repos/dli_del/data/wav_split_gold/753.wav	"«Tyedah mănʹ mǣdămd,"
/root/repos/dli_del/data/wav_split_gold/973.wav	"Ti ŋǣya, muncyalma."
/root/repos/dli_del/data/wav_split_gold/1014.wav	Nyenǣsyanda ŋodq maqniwq ŋarkaaw ŋǣwi yedda syanri ăbărtamh nyalranakǣ̄. 
/root/repos/dli_del/data/wav_split_gold/234.wav	"Nyerdye to""ma""rindo' amgǣd ŋǣsa "
/root/repos/dli_del/data/wav_split_gold/1042.wav	mănʹ ărqni tyedăŋguw».
/root/repos/dli_del/data/wav_split_gold/1515.wav	"Tiki noyah nyād myadmh syerta,"
/root/repos/dli_del/data/wav_split_gold/1054.wav	Muŋgoh pyay ăbir syudbyaq moncăŋgăqyaq tăsih yaah ith tyalkaădtasyetida.
/root/repos/dli_del/data/wav_split_gold/229.wav	"Ti"" lyekar"" ŋǣya"" mal' tikaana mǣcʹ. "
/root/repos/dli_del/data/wav_split_gold/1542.wav	" «Tiki noy ănyana aya, tiki noy ănyana ăya!»"
/root/repos/dli_del/data/wav_split_gold/596.wav	yalyah paryeŋoda maqnisawq:
/root/repos/dli_del/data/wav_split_gold/1665.wav	 Ңaaq. 
/root/repos/dli_del/data/wav_split_gold/1013.wav	"ŋămcidoh yaŋgaq tăryemh pyadaw, tăryemh."
/root/repos/dli_del/data/wav_split_gold/692.wav	tyaănyaŋi wārda ŋodʹrindoh ŋadibyerŋaq.
/root/repos/dli_del/data/wav_split_gold/1437.wav	ŋǣryoy sirăda aqă̌miqmaq.
/root/repos/dli_del/data/wav_split_gold/330.wav	uh mandadăma.
/root/repos/dli_del/data/wav_split_gold/962.wav	«ărqni anni tinimā ărqni ăbărtinimā ărqni ăbartin».
/root/repos/dli_del/data/wav_split_gold/1020.wav	"Măniyeǣwa nyenǣcyaq ŋǣwaq tikăana ŋuliq ŋokaq, tǣri tikaana ŋoniq."
/root/repos/dli_del/data/wav_split_gold/426.wav	"Pudăna myata ŋǣqniw,"
/root/repos/dli_del/data/wav_split_gold/1727.wav	 Manǣmanyepǣ  yutladasʹ. 
/root/repos/dli_del/data/wav_split_gold/1057.wav	nămdar?»
/root/repos/dli_del/data/wav_split_gold/772.wav	Puucyakui ti ărta ayuqniwq. 
/root/repos/dli_del/data/wav_split_gold/587.wav	nye yǎŋgoya.
/root/repos/dli_del/data/wav_split_gold/1456.wav	"nyabănda nyeh ănmh, "
/root/repos/dli_del/data/wav_split_gold/1374.wav	ŋămgǣda mălye yendăta yaqă̌wli. 
/root/repos/dli_del/data/wav_split_gold/1007.wav	mănʹ tyukini ărqni ăbărpăŋun».
/root/repos/dli_del/data/wav_split_gold/1174.wav	"Tăryemh sirŋā anih, "
/root/repos/dli_del/data/wav_split_gold/1438.wav	Sirănda aqămqmaad yǎtrih tăryemh nyaarq Tǣsʹdanda syenyey syanormiq myatoh ŋoqmaqaqtǣwih tyuku ăncyerq ŋaq ŋămgǣh? 
/root/repos/dli_del/data/wav_split_gold/984.wav	"ănni, ănni tiq ŋǣqniqimh»."
/root/repos/dli_del/data/wav_split_gold/307.wav	piliqkondoh ŋuliq tiki midoh ŋokaq. 
/root/repos/dli_del/data/wav_split_gold/1523.wav	ŋămgǣh myunya mǣdmh?
/root/repos/dli_del/data/wav_split_gold/147.wav	"ta tămna mantir""ni""ma tiki tina"". "
/root/repos/dli_del/data/wav_split_gold/221.wav	(Smye.)
/root/repos/dli_del/data/wav_split_gold/1397.wav	Tǣǣyuta nyana ǣsawa yonǣnye tida. 
/root/repos/dli_del/data/wav_split_gold/385.wav	"Nyenǣy myaq aniq,"
/root/repos/dli_del/data/wav_split_gold/508.wav	"Tad ǣwanda tǣwiwaq niwi syurambyuq anih maqniwq mi,"
/root/repos/dli_del/data/wav_split_gold/1264.wav	tyorsawǣyh myattyu.
/root/repos/dli_del/data/wav_split_gold/885.wav	tiki pasih nyu puucya maqniw:
/root/repos/dli_del/data/wav_split_gold/505.wav	Siirtyah ŋanih ida yadǣliq.
/root/repos/dli_del/data/wav_split_gold/378.wav	"ayeradh paryeŋoda ărta tyenyewa, maqniwq,"
/root/repos/dli_del/data/wav_split_gold/1649.wav	 Lǣqmoqrakow yedyokad taq! 
/root/repos/dli_del/data/wav_split_gold/1367.wav	"ŋuliq widărăŋaah, ŋuliq ŋilyekadyosyǎtiih,"
/root/repos/dli_del/data/wav_split_gold/1152.wav	"Maqniwq: «Sit toqǒla wǣnyekomh tibkaăna niw săpăŋguq, "
/root/repos/dli_del/data/wav_split_gold/216.wav	"pǣ""ya"" "
/root/repos/dli_del/data/wav_split_gold/239.wav	taryem' ti 
/root/repos/dli_del/data/wav_split_gold/146.wav	"Tăka ta""ălʹna madma mǣŋgu"","
/root/repos/dli_del/data/wav_split_gold/1624.wav	Tikaawaad sidya abiiyud ңǣdaraqnidimh.  
/root/repos/dli_del/data/wav_split_gold/173.wav	"ibya' tyempyeraturada tanya, "
/root/repos/dli_del/data/wav_split_gold/591.wav	"ŋanih taki nyaănda pyodaŋgu, ti – "
/root/repos/dli_del/data/wav_split_gold/1289.wav	"Yonǣdǣǣnanda yaah nyah lǣbtăna syudbyako tidǣh ŋǣŋgu,"
/root/repos/dli_del/data/wav_split_gold/523.wav	"Ti nyaanda ŋanih man-in, "
/root/repos/dli_del/data/wav_split_gold/486.wav	"Maqniwq pări yǎŋgoda tad nyernyah,"
/root/repos/dli_del/data/wav_split_gold/1712.wav	"Tiki nyada aniq tiki mi wandakomda nǣda aniq ǣwakuda syancyokuda malh ңam-yada, "
/root/repos/dli_del/data/wav_split_gold/1076.wav	"taykuna syanăkulwa asryoqyaqmi tăniwa,"
/root/repos/dli_del/data/wav_split_gold/500.wav	Ti maqniwq mănʹ woltawini.
/root/repos/dli_del/data/wav_split_gold/278.wav	"obamda abart ti, "
/root/repos/dli_del/data/wav_split_gold/100.wav	Mǣŋǣ tiki pih tyaah ŋobh mǣqyaq
/root/repos/dli_del/data/wav_split_gold/1201.wav	"«ǣy, adǣymh tadawa maqniwq sinyakurkaq anʹq maqniwq tyaananda [nyeracbortʃiwo]»."
/root/repos/dli_del/data/wav_split_gold/1005.wav	"pyadăr miq, "
/root/repos/dli_del/data/wav_split_gold/1686.wav	Posabitoңǣ pondaңǣ myerq tobaqңǣnaniңǣǣ ңǣni yudaңǣqgudamңǣ.
/root/repos/dli_del/data/wav_split_gold/111.wav	"maqnyu"": «ăbărcʹ nyu"" tara"", "
/root/repos/dli_del/data/wav_split_gold/435.wav	yesya arwăda maqniwq yaanda mantǣyq. 
